url,category,name,brand,price,reduction_percentage,average_review,review_stars,number_of_reviews,image_url,availability,last_month_sales
https://www.amazon.com/dp/B0B3SQK74L,Computers & Accessories,"TP-Link AXE5400 Tri-Band WiFi 6E Router (Archer AXE75)- Gigabit Wireless Internet Router, ax Router for Gaming, VPN Router, OneMesh, WPA3, Black",TP-Link,129.,-35%,4.4 out of 5,,"4,003 ratings",https://m.media-amazon.com/images/I/61H4eNHnzcL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B089DM4KDW,Computers & Accessories,"etguuds USB to USB C Cable 3ft, 2-Pack USB A to Type C Charger Cord Fast Charging for Samsung Galaxy A15 A25 A35 A55 A54, S24 S23 S22 S21 S20 S10 S10E, Note 20 10, Moto G, for iPhone 16 15, Gray",,5.,-14%,4.6 out of 5,,"74,117 ratings",https://m.media-amazon.com/images/I/61AsLefMRqL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0DHNG4DL8,Computers & Accessories,"WOLFBOX MF100 Electric Air Duster-150000RPM Super Power Cordless Air Duster, Rechargeable Brushless Motor Durable Blower, 3-Gear Adjustable Dust Blower for Computer, Keyboard, Outdoor, House and Car",,79.,-33%,4.7 out of 5,,"2,130 ratings",https://m.media-amazon.com/images/I/71-GXbysmKL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0947BJ67M,Computers & Accessories,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",HP,185.,-19%,4.2 out of 5,,"3,234 ratings",https://m.media-amazon.com/images/I/815uX7wkOZS.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B082Z1YYRK,Computers & Accessories,"USB Type-C to A Cable 5pack 6ft Braided Fast Charging 3A Quick Charger Cord, 6 Foot Compatible iPhone 16/15,Samsung Galaxy S10 S9 S8 Plus, Note 10 9 8, LG V50 V40 G8 G7(Grey)",,9.,-44%,4.6 out of 5,,"43,334 ratings",https://m.media-amazon.com/images/I/71hLGDuvLCL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0BRRPP5KH,Computers & Accessories,"Lamicall Car Headrest Tablet Holder - [3 in 1 Extension Arm] Adjustable Tablet Car Mount for Back Seat, Road Trip Essentials for Kids, for 4.7-11"" Device Like iPad Pro, Air, Mini, Galaxy, Fire, Black",,17.,-28%,4.4 out of 5,,"7,902 ratings",https://m.media-amazon.com/images/I/71CkCu-9qlL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B015CH1PJU,Computers & Accessories,"SanDisk 128GB Ultra Flair USB 3.0 Flash Drive - SDCZ73-128G-G46, black",,12.,,4.6 out of 5,,"192,972 ratings",https://m.media-amazon.com/images/I/51q1BJpgGkL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0F1HX3WXX,Computers & Accessories,"Xbox Wireless Gaming Controller (2025) – Carbon Black – Play on Xbox, Windows, Android, iOS, FireTV Sticks, Smart TVs, VR Headsets",,64.,,3.7 out of 5,,24 ratings,https://m.media-amazon.com/images/I/31paEzbSfGL._SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0843HSL56,Computers & Accessories,"HP 206A Black Toner Cartridge | Works with HP Color LaserJet Pro M255, HP Color LaserJet Pro MFP M282, M283 Series | W2110A , 1 Count ( Pack of 1)",,80.,,4.7 out of 5,,"4,755 ratings",https://m.media-amazon.com/images/I/71ebAC1I5WL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0CWPPMD8W,Computers & Accessories,"Samsung EVO Select microSDMemory Card + Adapter, 512GB microSDXC, Up-to 160 MB/s, 4K UHD, UHS-I, C10, U3, V30, A2, for Mobile Phone, Smartphones, Nintendo-Switch, and Tablets (MB-ME512SA/AM)",,32.,,4.7 out of 5,,"95,013 ratings",https://m.media-amazon.com/images/I/71IjgI7Eu0L.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0874XWW23,Computers & Accessories,"Samsung T7 Portable SSD, 2TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC2T0T/AM, Gray",Samsung,149.,,4.7 out of 5,,"35,189 ratings",https://m.media-amazon.com/images/I/91YfRIy7kYL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0CRDCXRK2,Computers & Accessories,"ASUS ROG Strix G16 Gaming Laptop, 165Hz Display, NVIDIA® GeForce RTX™ 4060, Intel Core i7-13650HX, 16GB DDR5, 1TB PCIe Gen4 SSD, Wi-Fi 6E, Windows 11, G614JV-AS74",ASUS,"1,399.",,4.4 out of 5,,"1,943 ratings",https://m.media-amazon.com/images/I/81GrCeuCzxL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B00QXT5T3U,Computers & Accessories,"Logitech MK345 Wireless Keyboard and Mouse Combo with Palm Rest, 2.4 GHz USB Receiver, Compatible with PC, Laptop, Black",,31.,,4.4 out of 5,,"40,279 ratings",https://m.media-amazon.com/images/I/61fuu-HEKVL.__AC_SX300_SY300_QL70_ML2_.jpg,Only 1 left in stock - order soon.,
https://www.amazon.com/dp/B00A128S24,Computers & Accessories,"TP-Link TL-SG105, 5 Port Gigabit Unmanaged Ethernet Switch, Network Hub, Ethernet Splitter, Plug & Play, Fanless Metal Design, Shielded Ports, Traffic Optimization,Navy Blue",,13.,-30%,4.7 out of 5,,"131,874 ratings",https://m.media-amazon.com/images/I/71C646qzDnL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08FYNN55Z,Computers & Accessories,"Teeind USB Type C Cable Fast Charging, Tpc001 5 Pack(6Ft 3A) Braided C Charger Cables Compatible with Samsung S10e/note 9/s10/s9/s8 Plus/A80/A50/A20",,9.,,4.6 out of 5,,"21,150 ratings",https://m.media-amazon.com/images/I/61hbAha8+SL._SX342_SY445_.jpg,In Stock,
https://www.amazon.com/dp/B0B8BVY12V,Computers & Accessories,"TP-Link AX3000 WiFi 6 Range Extender | PCMag Editor's Choice | Dual-Band Wireless Repeater w/Ethernet Port | Up to 2400 Sq. Ft., 64 Devices | Internet Signal Booster | APP Setup | EasyMesh (RE715X)",,99.,-17%,4.3 out of 5,,"3,095 ratings",https://m.media-amazon.com/images/I/51R31YwpCrL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B00L1G7K50,Computers & Accessories,"HP 62 Black Ink Cartridge | Works with HP ENVY 5540, 5640, 5660, 7640 Series, HP OfficeJet 5740, 8040 Series, HP OfficeJet Mobile 200, 250 Series | Eligible for Instant Ink | C2P04AN",HP,23.,,4.7 out of 5,,"32,094 ratings",https://m.media-amazon.com/images/I/71WyjrKw1QL.__AC_SX300_SY300_QL70_ML2_.jpg,Only 16 left in stock - order soon.,
https://www.amazon.com/dp/B0DVZSG8D5,Computers & Accessories,AMD Ryzen 9 9950X3D 16-Core Processor,,678.,-6%,4.5 out of 5,,299 ratings,https://m.media-amazon.com/images/I/71hZfMZNZuL.__AC_SX300_SY300_QL70_ML2_.jpg,,
https://www.amazon.com/dp/B0CFQ5T5F6,Computers & Accessories,"LISEN USB C Cable, 5-Pack [3.3/3.3/6.6/6.6/10FT] USBC to USBC Cable for iPhone 16e 15 Pro Max Charger Cord, 60W (3.1A) C to C Cable Fast Charging for Samsung S25/S24/23, Switch 2, iPad, MacBook",,9.,-33%,4.6 out of 5,,"6,457 ratings",https://m.media-amazon.com/images/I/8136-BraWSL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07R5W5H4L,Computers & Accessories,"HP 414A Black Toner Cartridge | Works with HP Color LaserJet Enterprise M455dn, MFP M480f; HP Color LaserJet Pro M454 Series, HP Color LaserJet Pro MFP M479 Series | W2020A ,1 Count ( Pack of 1)",,110.,,4.8 out of 5,,"2,275 ratings",https://m.media-amazon.com/images/I/71P4F3d1AtL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08TLT65WM,Computers & Accessories,"TP-Link AC1900 WiFi Range Extender RE550 | Dual-Band Wireless Repeater Amplifier w/Gigabit Ethernet Port | Up to 2200 Sq. Ft., 32 Devices | Internet Signal Booster | APP Setup | EasyMesh Compatible",,49.,-38%,4.4 out of 5,,"15,687 ratings",https://m.media-amazon.com/images/I/51VydDACQKS.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07RW6Z692,Computers & Accessories,CORSAIR VENGEANCE LPX DDR4 RAM 32GB (2x16GB) 3200MHz CL16-20-20-38 1.35V Intel AMD Desktop Computer Memory - Black (CMK32GX4M2E3200C16),,52.,-27%,4.8 out of 5,,"16,038 ratings",https://m.media-amazon.com/images/I/61wCOVcyvFL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0D6CKL4HV,Computers & Accessories,"SAMSUNG 32-Inch Flat Computer Monitor, 75Hz, Borderless Display, AMD FreeSync, Game Mode, Advanced Eye Care, HDMI and DisplayPort, LS32B304NWNXGO, 2024",,169.,-15%,4.5 out of 5,,362 ratings,https://m.media-amazon.com/images/I/81rcnsbOb4L.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B005EJH6Z4,Computers & Accessories,"Amazon Basics 2.4 Ghz Wireless Optical Computer Mouse with USB Nano Receiver, Black",,12.,,4.5 out of 5,,"60,570 ratings",https://m.media-amazon.com/images/I/61YQeAUIboL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0BVQ5ZGN8,Computers & Accessories,"USB C to Lightning Cable 3FT 2Pack [Apple MFi Certified], Power Delivery iPhone Cables Type C iPhone Charger Cord Fast Charging Compatible iPhone 14 13 12 11 Pro Max X XS XR 8 7 6s Plus SE",,5.,-44%,4.5 out of 5,,"4,840 ratings",https://m.media-amazon.com/images/I/61XilbzO8qL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B004N627KS,Computers & Accessories,"Logitech K270 Wireless Keyboard for Windows, 2.4 GHz Wireless, Full-Size, Number Pad, 8 Multimedia Keys, 2-Year Battery Life, Compatible with PC, Laptop, Black",,22.,-23%,4.5 out of 5,,"110,057 ratings",https://m.media-amazon.com/images/I/61qhXbkJvTL.__AC_SX300_SY300_QL70_ML2_.jpg,Only 1 left in stock - order soon.,
https://www.amazon.com/dp/B0BHZQGN26,Computers & Accessories,"Samsung T7 Shield 4TB Portable SSD - 1050MB/s, Rugged, Water & Dust Resistant, for Content Creators - Black",Samsung,279.,-44%,4.7 out of 5,,"14,815 ratings",https://m.media-amazon.com/images/I/61CKrZWOcrL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08866RDYK,Computers & Accessories,"Koonie 10000mAh Clip on Fan Rechargeable, 8-Inch Battery Operated Desk Fan, USB Fan, 4 Speeds, Strong Airflow, Sturdy Clamp for Golf Cart Office Desk Outdoor Travel Camping Tent Gym Treadmill,Black",Koonie,39.,,4.6 out of 5,,"14,446 ratings",https://m.media-amazon.com/images/I/71TX1S75XzL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07R3GY2HQ,Computers & Accessories,"HP 414A Yellow Toner Cartridge | Works with HP Color LaserJet Enterprise M455dn, MFP M480f; HP Color LaserJet Pro M454 Series, HP Color LaserJet Pro MFP M479 Series | W2022A",,143.,,4.8 out of 5,,"2,096 ratings",https://m.media-amazon.com/images/I/71k79PkrH+L._AC_SY300_SX300_.jpg,In Stock,
https://www.amazon.com/dp/B00T22R3CU,Computers & Accessories,"HP Original 951 Cyan, Magenta, Yellow / 950XL Black Ink Cartridges (4-Pack) | Works OfficeJet 8600 Series OfficeJet Pro 251dw, 276dw, 8100, 8600 Series | Eligible for Instant Ink | C2P01FN",HP,149.,,4.6 out of 5,,"5,211 ratings",https://m.media-amazon.com/images/I/71k0+aRHMYL._AC_SY300_SX300_.jpg,In Stock,
https://www.amazon.com/dp/B01BYKV8FK,Computers & Accessories,"HP 65XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: AMP 100, DeskJet 2600, 3700; ENVY 5000 | Eligible for Instant Ink | N9K04AN",HP,42.,,4.7 out of 5,,"28,773 ratings",https://m.media-amazon.com/images/I/71uhraUK9BL.__AC_SX300_SY300_QL70_ML2_.jpg,Only 11 left in stock - order soon.,
https://www.amazon.com/dp/B0CSYG2CP3,Computers & Accessories,"Car Carplay Cable for iPhone 15 16 15 Pro Max 15 16 Plus Cable, USB A to USB C for Carplay USB C Cord, iPad USB C Cable iPad Pro iPad Air 5th 4th Mini 6th Gen Car Charger Cable Cord Replacement 3FT",,7.,,4.5 out of 5,,"4,597 ratings",https://m.media-amazon.com/images/I/417DQC7rllL._SY445_SX342_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07X41PWTY,Computers & Accessories,"WD 5TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0050BBK-WESN",Western Digital,119.,-14%,4.6 out of 5,,"305,459 ratings",https://m.media-amazon.com/images/I/91mlqrT75WL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0C5DFLGZG,Computers & Accessories,"3-Pack [3.3FT+6.6FT+10FT] 60W USB C to USB C Cable, Type C to Type C Cable,Fast Charging Cable for iPhone 16 15 Pro Plus Pro Max，for Galaxy S25 S24, for iPad Pro/Air, for MacBook Pro/Air and More",,8.,-10%,4.6 out of 5,,"3,538 ratings",https://m.media-amazon.com/images/I/41eZ3mTCNWL._SY445_SX342_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07DDK3W5D,Computers & Accessories,"Amazon Basics Stereo 2.0 Speakers for PC or Laptop, 3.5mm Aux input, USB-Powered, 1 Pair, Black",,18.,,4.4 out of 5,,"74,185 ratings",https://m.media-amazon.com/images/I/71DVfwSDN-L.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08RX3343D,Computers & Accessories,"SanDisk 4TB Extreme PRO Portable SSD - Up to 2000MB/s - USB-C, USB 3.2 Gen 2x2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE81-4T00-G25",SanDisk,299.,-24%,4.4 out of 5,,"14,868 ratings",https://m.media-amazon.com/images/I/71z2lEHwfNL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0C7GW9F88,Computers & Accessories,"GameSir G7 SE Wired Controller for Xbox Series X|S, Xbox One & Windows 10/11, Plug and Play Gaming Gamepad with Hall Effect Joysticks/Hall Trigger, 3.5mm Audio Jack",,44.,,4.3 out of 5,,"9,814 ratings",https://m.media-amazon.com/images/I/31laVdQyRKL._SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0101S7K6C,Computers & Accessories,"Canon PG-243 / CL-244 Genuine Ink Value Pack (2 Cartridges), Compatible with iP2820, MX492, MG2420/2520/2920/2922/2924/3020/2522/2525, TS3120/302/302a/202/4520/3320",Canon,29.,-12%,4.6 out of 5,,"69,428 ratings",https://m.media-amazon.com/images/I/81vE3VuihCL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07GBZ4Q68,Computers & Accessories,"Logitech G502 HERO High Performance Wired Gaming Mouse, HERO 25K Sensor, 25,600 DPI, RGB, Adjustable Weights, 11 Programmable Buttons, On-Board Memory, PC / Mac",,39.,-43%,4.6 out of 5,,"55,139 ratings",https://m.media-amazon.com/images/I/61mpMH5TzkL.__AC_SX300_SY300_QL70_ML2_.jpg,,
https://www.amazon.com/dp/B0DN6ZQ3PD,Computers & Accessories,"WD_BLACK 2TB SN7100 NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,250 MB/s - WDS200T4X0E [New Version]",WD_BLACK,139.,-13%,4.6 out of 5,,484 ratings,https://m.media-amazon.com/images/I/516yn6znnLL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08DXJ1VHW,Computers & Accessories,"EPSON 812 DURABrite Ultra Ink High Capacity Black & Standard Color Cartridge Combo Pack (T812XL-BCS) Works with WorkForce Pro WF-7310, WF-7820, WF-7840, WorkForce EC-C7000",Epson,83.,,4.6 out of 5,,"2,209 ratings",https://m.media-amazon.com/images/I/713RfwKMLyL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B09GHV6G55,Computers & Accessories,Dell 65W USB-C Laptop Charger for XPS and Latitude 5000 - Power Cord Included,Dell,22.,,4.5 out of 5,,"2,004 ratings",https://m.media-amazon.com/images/I/71bRz2C-3ML.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07R18QWHN,Computers & Accessories,"HP 414A Cyan Toner Cartridge | Works with HP Color LaserJet Enterprise M455dn, MFP M480f; HP Color LaserJet Pro M454 Series, HP Color LaserJet Pro MFP M479 Series | W2021A",,143.,,4.8 out of 5,,"1,990 ratings",https://m.media-amazon.com/images/I/7158wnRAFnL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07PT22J1H,Computers & Accessories,"Original HP 64 Tri-color / 64XL Black Ink Cartridges (2-Pack) | Works with HP ENVY Inspire 7250e, 7950e Series; HP ENVY Photo 6200, 7100, 7800 Series",HP,83.,,4.6 out of 5,,"2,533 ratings",https://m.media-amazon.com/images/I/711jicb9aSL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0B25NXWC7,Computers & Accessories,"Crucial P3 Plus 1TB PCIe Gen4 3D NAND NVMe M.2 SSD, up to 5000MB/s - CT1000P3PSSD8",Crucial,56.,-7%,4.8 out of 5,,"21,010 ratings",https://m.media-amazon.com/images/I/51pMg25AthL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08WJ3GYC9,Computers & Accessories,"Amazon Basics IPS Monitor 75 Hz Powered with AOC Technology FHD 1080P HDMI, Display Port and VGA Input VESA Compatible Built-in Speakers for Office and Home, 27 in, Black",,99.,,4.5 out of 5,,"1,094 ratings",https://m.media-amazon.com/images/I/81dr15aerZL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B09J1TB35S,Computers & Accessories,"Logitech Lift Vertical Ergonomic Mouse, Wireless Bluetooth or USB Receiver, Quiet Clicks, 4 Buttons, Right Hand Wireless Mouse, Windows/macOS/iPadOS, Laptop, PC - Graphite",,79.,,4.5 out of 5,,"11,318 ratings",https://m.media-amazon.com/images/I/61OkuiCWbDL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0CN8QLS4K,Computers & Accessories,"TP-Link Tri-Band WiFi 7 BE10000 Whole Home Mesh System (Deco BE63) - 6-Stream 10 Gbps, 4X 2.5G Ports Wired Backhaul, 4X Smart Internal Antennas, VPN, AI-Roaming, MU-MIMO, HomeShield (3-Pack)",TP-Link,449.,,4.4 out of 5,,"7,013 ratings",https://m.media-amazon.com/images/I/71ge0-JxeQL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07R3XWTHX,Computers & Accessories,"HP 414A Magenta Toner Cartridge | Works with HP Color LaserJet Enterprise M455dn, MFP M480f; HP Color LaserJet Pro M454 Series, HP Color LaserJet Pro MFP M479 Series | W2023A",,143.,,4.8 out of 5,,"1,993 ratings",https://m.media-amazon.com/images/I/71DkTzVfi8L.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B07P4HBRMV,Computers & Accessories,"SanDisk 256GB High Endurance Video microSDXC Card with Adapter for Dash Cam and Home Monitoring systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-256G-GN6IA",,22.,-12%,4.7 out of 5,,"11,893 ratings",https://m.media-amazon.com/images/I/619meRFLRDL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0CN3F9Y1Z,Computers & Accessories,"Acer USB Hub 4 Ports, Multiple USB 3.0 Hub, USBA Splitter for Laptop with Type C Power Port, Extender for A Port Laptop, PC, Desktop and More (2ft)",,9.,-57%,4.6 out of 5,,"7,110 ratings",https://m.media-amazon.com/images/I/61FFBZwEvtL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B087213LB3,Computers & Accessories,"WARRKY USB C to HDMI Cable 4K 60Hz[Anti-Interference, Gold-Plated Plugs] Aluminum HDR Type-C to HDMI 2.0 Cord, Thunderbolt 3/4/5 Compatible for iPhone 15/16 Series, MacBook, iMac, iPad Pro, Galaxy-6ft",,13.,,4.5 out of 5,,"27,024 ratings",https://m.media-amazon.com/images/I/41BHRK7FK5L._SY445_SX342_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B015NBTAOW,Computers & Accessories,"TECKNET Wireless Mouse, 2.4G Ergonomic Optical Mouse, Computer Mouse for Laptop, PC, Computer, Chromebook, Notebook, 6 Buttons, 24 Months Battery Life, 2600 DPI, 5 Adjustment Levels",,9.,-41%,4.5 out of 5,,"70,054 ratings",https://m.media-amazon.com/images/I/71tqvuHgIlL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0CFKLK9JY,Computers & Accessories,"Laptop Screen Extender, 14"" FHD 1080P IPS Laptop Monitor Extender Dual Screen, Portable Monitor for Laptops 13-17"" with USB-C/HDMI Port, Plug n Play for Windows/Mac/Android/Switch/PS5",,109.,-27%,4.7 out of 5,,"4,033 ratings",https://m.media-amazon.com/images/I/71ko5lIO8rL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0CV4K9ZHN,Computers & Accessories,"HP 218X Black High-Yield Toner Cartridge | Works with Color Laserjet Pro 3201, MFP 3301 Series | W2180X",,109.,,4.7 out of 5,,216 ratings,https://m.media-amazon.com/images/I/61WXG9TtJ-L.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0BX2G5K2G,Computers & Accessories,"Brother Genuine TN830XL Black High Yield Printer Toner Cartridge - Print up to 3,000 Pages(1)",,84.,,4.7 out of 5,,421 ratings,https://m.media-amazon.com/images/I/71+3dwkrdVL._AC_SY300_SX300_.jpg,In Stock,
https://www.amazon.com/dp/B08XZRJMHF,Computers & Accessories,"Canon PG-275 Genuine Black Ink Cartridge, Compatible with TS3520/3522, TR4720/4722, TS3720/3722",Canon,16.,-6%,4.6 out of 5,,"11,581 ratings",https://m.media-amazon.com/images/I/61kdKmJ8tBL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B0B5YC6TS4,Computers & Accessories,Dell Universal Dock UD22 Black,Dell,129.,,4.4 out of 5,,314 ratings,https://m.media-amazon.com/images/I/412NOO-aVRL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B08TQPTPCK,Computers & Accessories,"HP USB-C Dock G5-11-in-1 Adapter for Both USB-C and Thunderbolt-Enabled Laptops, PCs, & Notebooks - Single Cable for Charging, Networking, or Data Transfers - Great for Secure & Remote Management",HP,109.,-52%,4.2 out of 5,,785 ratings,https://m.media-amazon.com/images/I/81xxmKsxxsL.__AC_SX300_SY300_QL70_ML2_.jpg,,
https://www.amazon.com/dp/B072LY7465,Computers & Accessories,"Basesailor iPhone 16 15 Pro Max Charger Cord,USB to USB C Cable 6.6FT/2Pack,Type C Charging Power Cord for Apple iPad 10,Samsung Galaxy AI S25 S24 S23 S22 S20 Plus Ultra,A52 A53 A54,Google Pixel 9,16e",,9.,,4.6 out of 5,,"34,056 ratings",https://m.media-amazon.com/images/I/81kFLh4hHqL.__AC_SX300_SY300_QL70_ML2_.jpg,In Stock,
https://www.amazon.com/dp/B09BNDR17R,Computers & Accessories,"4 Pack [Apple MFi Certified] Apple Charging Cables 6ft, iPhone Chargers, Lightning Fast iPhone Charging Cord for iPhone 12/11/11Pro/11Max/ X/XS/XR/XS Max/8/7, ipad(White)",,7.,-20%,4.5 out of 5,,"14,615 ratings",https://m.media-amazon.com/images/I/61WrjSFsLrL.__AC_SY300_SX300_QL70_ML2_.jpg,In Stock,
